label,group_id,bucket_id,pin_id,minor axis length (cm),middle axis length (cm),major axis length (cm),area (cm2),volume (cm3),aspect ratio,volume/surface ratio,sphericity,convexity
R9-1,1,9,1,4.9171000719070435,4.788699932396412,6.712699681520462,88.26412961464035,71.33758498886648,1.4017791417891623,0.8082284989420405,0.9424221470293745,0.9742950953262364
R9-2,1,9,2,4.8140998929739,5.315000005066395,6.426100432872772,94.77632926468011,82.7190795845968,1.3348498318972486,0.8727820567263028,0.9686971808442136,0.9879178945560331
R9-3,1,9,3,5.057299882173538,5.0457000732421875,5.962200462818146,90.26773155723276,77.52027244658969,1.1816398866901037,0.8587816610572432,0.9740063524983766,0.9858657568786472
R9-4,1,9,4,6.948599964380264,5.531500093638897,8.28550010919571,153.5109744972413,166.5987150062966,1.4978757966078409,1.0852560577634174,0.9538039736242077,0.9843109928845887
R9-5,1,9,5,6.905699893832207,6.418599933385849,10.629299283027649,186.9704057284928,211.36882406114256,1.656015235930218,1.1304934769627641,0.9177798987241478,0.9665301810039808
R9-6,1,9,6,6.53420016169548,5.84149993956089,7.584899663925171,135.11130025184514,140.0156101782019,1.2984506962941667,1.036298295680785,0.9651098674283555,0.9855728941187902
R9-7,1,9,7,5.604000203311443,4.992400109767914,6.588900834321976,105.26554260063403,96.822884382019,1.319786212934019,0.9197965639084239,0.9686864731594941,0.9898129190784838
R9-8,1,9,8,5.637199990451336,5.9153001755476,7.123099267482758,116.9300124277895,112.38986830489006,1.2635881784482255,0.961172123147569,0.963184688709433,0.9842167036855389
R9-9,1,9,9,5.726500041782856,5.683799833059311,6.6329993307590485,107.85628294612404,100.6238930240857,1.16700086659963,0.9329441945848344,0.970002274225658,0.9854429239417766
R9-10,1,9,10,6.678999960422516,6.660999916493893,7.7379003167152405,152.03303333884338,163.1646003108843,1.1616724836694172,1.073218081147085,0.9497955377530569,0.9708838722177592
R10-1,1,10,1,6.442699953913689,6.435300037264824,8.623199164867401,166.15229519205516,186.9677409208213,1.3399840123899636,1.1252793150085927,0.9516755241868874,0.9854870017193417
R10-2,1,10,2,6.952099874615669,6.850399821996689,10.241200029850006,198.9925582953572,238.53907067529423,1.494978438625645,1.1987336246074067,0.9347316992136614,0.9847761592157213
